Date,DayOfWeek,Source,Destination,DepartureTime,SeatsAvailable,Bookings,Price,Holiday,Weather,EventNearby
2025-04-05,Saturday,Hyderabad,Bangalore,15:00,40,25,601,No,Cloudy,Yes
2025-01-09,Thursday,Bangalore,Pune,09:00,40,32,681,No,Clear,Yes
2025-02-14,Friday,Bangalore,Chennai,06:00,40,28,717,No,Cloudy,No
2025-05-23,Friday,Chennai,Pune,06:00,40,35,630,No,Cloudy,Yes
2025-01-17,Friday,Mumbai,Pune,06:00,40,26,533,Yes,Cloudy,No
2025-05-28,Wednesday,Bangalore,Chennai,12:00,40,33,571,No,Rainy,No
2025-06-21,Saturday,Chennai,Hyderabad,09:00,40,11,599,No,Clear,No
2025-04-22,Tuesday,Pune,Mumbai,09:00,40,20,594,No,Rainy,Yes
2025-04-27,Sunday,Mumbai,Bangalore,12:00,40,27,572,No,Cloudy,No
2025-03-24,Monday,Chennai,Mumbai,09:00,40,21,701,No,Cloudy,No
2025-03-16,Sunday,Hyderabad,Mumbai,21:00,40,12,614,No,Cloudy,No
2025-03-06,Thursday,Hyderabad,Pune,12:00,40,31,597,No,Cloudy,No
2025-01-11,Saturday,Chennai,Hyderabad,18:00,40,12,495,No,Rainy,No
2025-02-22,Saturday,Mumbai,Chennai,15:00,40,25,672,No,Rainy,No
2025-01-02,Thursday,Chennai,Hyderabad,21:00,40,24,603,No,Rainy,No
2025-04-06,Sunday,Pune,Mumbai,18:00,40,26,706,No,Cloudy,Yes
2025-01-28,Tuesday,Hyderabad,Mumbai,09:00,40,35,704,No,Clear,No
2025-01-28,Tuesday,Mumbai,Bangalore,06:00,40,26,583,No,Cloudy,Yes
2025-05-19,Monday,Bangalore,Hyderabad,06:00,40,19,559,Yes,Cloudy,Yes
2025-04-26,Saturday,Bangalore,Mumbai,12:00,40,19,582,No,Clear,No
2025-04-10,Thursday,Chennai,Hyderabad,12:00,40,27,686,No,Rainy,No
2025-01-11,Saturday,Mumbai,Chennai,15:00,40,30,742,No,Clear,Yes
2025-05-18,Sunday,Bangalore,Mumbai,21:00,40,31,680,No,Cloudy,No
2025-01-07,Tuesday,Mumbai,Chennai,15:00,40,27,558,No,Clear,No
2025-01-22,Wednesday,Hyderabad,Chennai,15:00,40,27,617,No,Cloudy,Yes
2025-03-21,Friday,Pune,Mumbai,09:00,40,16,609,No,Clear,Yes
2025-04-24,Thursday,Bangalore,Hyderabad,15:00,40,24,705,No,Rainy,No
2025-01-13,Monday,Chennai,Bangalore,21:00,40,19,536,No,Clear,No
2025-01-11,Saturday,Chennai,Pune,15:00,40,15,598,Yes,Clear,No
2025-05-05,Monday,Hyderabad,Chennai,15:00,40,32,571,No,Rainy,No
2025-03-19,Wednesday,Hyderabad,Bangalore,12:00,40,14,583,No,Rainy,No
2025-06-29,Sunday,Bangalore,Chennai,09:00,40,29,672,Yes,Rainy,No
2025-04-04,Friday,Mumbai,Chennai,21:00,40,26,637,No,Rainy,No
2025-05-02,Friday,Bangalore,Pune,15:00,40,16,650,No,Cloudy,Yes
2025-04-02,Wednesday,Mumbai,Pune,18:00,40,17,631,No,Clear,Yes
2025-02-17,Monday,Hyderabad,Mumbai,21:00,40,25,542,No,Cloudy,No
2025-06-18,Wednesday,Hyderabad,Mumbai,06:00,40,22,701,No,Clear,Yes
2025-06-29,Sunday,Mumbai,Chennai,12:00,40,37,662,Yes,Clear,Yes
2025-02-05,Wednesday,Chennai,Hyderabad,15:00,40,25,647,No,Clear,No
2025-02-24,Monday,Bangalore,Hyderabad,15:00,40,34,607,No,Rainy,No
2025-06-20,Friday,Hyderabad,Bangalore,06:00,40,17,645,No,Clear,No
2025-04-16,Wednesday,Chennai,Hyderabad,12:00,40,25,532,No,Cloudy,Yes
2025-02-19,Wednesday,Chennai,Mumbai,15:00,40,14,592,No,Clear,No
2025-06-07,Saturday,Pune,Mumbai,21:00,40,31,752,No,Rainy,Yes
2025-01-20,Monday,Mumbai,Chennai,15:00,40,37,782,Yes,Clear,No
2025-06-14,Saturday,Bangalore,Pune,12:00,40,20,577,No,Cloudy,No
2025-05-18,Sunday,Pune,Hyderabad,12:00,40,22,703,No,Cloudy,No
2025-06-26,Thursday,Pune,Bangalore,15:00,40,17,617,No,Rainy,No
2025-06-07,Saturday,Bangalore,Pune,21:00,40,29,676,No,Cloudy,No
2025-02-28,Friday,Chennai,Pune,09:00,40,16,565,No,Cloudy,No
2025-05-13,Tuesday,Mumbai,Hyderabad,12:00,40,31,590,No,Rainy,No
2025-06-26,Thursday,Chennai,Hyderabad,21:00,40,19,613,No,Rainy,No
2025-05-29,Thursday,Pune,Bangalore,06:00,40,16,633,No,Cloudy,No
2025-06-12,Thursday,Chennai,Hyderabad,21:00,40,29,690,No,Cloudy,Yes
2025-04-28,Monday,Pune,Hyderabad,09:00,40,27,535,No,Clear,Yes
2025-01-18,Saturday,Hyderabad,Pune,15:00,40,15,620,No,Rainy,No
2025-04-18,Friday,Hyderabad,Pune,06:00,40,28,661,No,Rainy,No
2025-04-22,Tuesday,Mumbai,Hyderabad,06:00,40,37,595,Yes,Clear,No
2025-01-18,Saturday,Chennai,Bangalore,18:00,40,33,740,No,Clear,No
2025-04-19,Saturday,Hyderabad,Chennai,21:00,40,33,637,No,Clear,Yes
2025-04-21,Monday,Hyderabad,Bangalore,09:00,40,25,585,No,Rainy,No
2025-02-08,Saturday,Bangalore,Pune,09:00,40,34,593,Yes,Cloudy,Yes
2025-05-27,Tuesday,Pune,Hyderabad,15:00,40,20,617,Yes,Clear,No
2025-06-06,Friday,Hyderabad,Bangalore,09:00,40,24,668,No,Clear,Yes
2025-06-03,Tuesday,Mumbai,Pune,09:00,40,24,633,No,Clear,No
2025-02-08,Saturday,Mumbai,Pune,06:00,40,36,691,No,Cloudy,Yes
2025-05-15,Thursday,Chennai,Pune,06:00,40,21,557,No,Rainy,No
2025-04-06,Sunday,Hyderabad,Chennai,18:00,40,33,618,No,Rainy,No
2025-02-25,Tuesday,Chennai,Pune,15:00,40,19,615,No,Rainy,Yes
2025-01-07,Tuesday,Pune,Bangalore,21:00,40,10,549,No,Cloudy,No
2025-05-27,Tuesday,Chennai,Pune,15:00,40,25,636,Yes,Cloudy,No
2025-03-07,Friday,Chennai,Hyderabad,12:00,40,15,531,No,Cloudy,No
2025-05-30,Friday,Pune,Bangalore,06:00,40,19,676,No,Cloudy,Yes
2025-02-10,Monday,Bangalore,Chennai,12:00,40,22,621,Yes,Cloudy,No
2025-03-13,Thursday,Hyderabad,Bangalore,15:00,40,11,622,No,Rainy,Yes
2025-02-15,Saturday,Chennai,Mumbai,15:00,40,18,507,No,Clear,Yes
2025-01-26,Sunday,Chennai,Hyderabad,18:00,40,24,559,Yes,Cloudy,No
2025-05-17,Saturday,Hyderabad,Bangalore,06:00,40,26,535,No,Clear,No
2025-05-09,Friday,Pune,Chennai,15:00,40,17,640,Yes,Clear,No
2025-04-05,Saturday,Pune,Hyderabad,15:00,40,32,623,No,Clear,No
2025-02-11,Tuesday,Pune,Chennai,06:00,40,29,718,No,Clear,Yes
2025-04-12,Saturday,Pune,Mumbai,18:00,40,18,637,No,Rainy,No
2025-04-14,Monday,Chennai,Mumbai,09:00,40,14,488,No,Cloudy,Yes
2025-06-03,Tuesday,Chennai,Pune,06:00,40,19,590,No,Cloudy,No
2025-01-07,Tuesday,Chennai,Mumbai,09:00,40,30,742,No,Clear,No
2025-02-07,Friday,Mumbai,Bangalore,21:00,40,13,577,No,Cloudy,Yes
2025-03-06,Thursday,Mumbai,Pune,15:00,40,24,553,No,Cloudy,No
2025-04-17,Thursday,Bangalore,Hyderabad,09:00,40,15,594,No,Clear,Yes
2025-04-09,Wednesday,Mumbai,Chennai,18:00,40,9,462,No,Rainy,No
2025-04-01,Tuesday,Chennai,Hyderabad,12:00,40,16,670,No,Clear,Yes
2025-05-24,Saturday,Chennai,Bangalore,06:00,40,8,543,No,Rainy,No
2025-03-27,Thursday,Pune,Mumbai,12:00,40,35,707,No,Cloudy,No
2025-05-30,Friday,Bangalore,Mumbai,15:00,40,35,671,No,Rainy,Yes
2025-03-26,Wednesday,Mumbai,Hyderabad,09:00,40,31,611,Yes,Clear,Yes
2025-01-11,Saturday,Bangalore,Pune,06:00,40,16,586,No,Clear,No
2025-02-08,Saturday,Mumbai,Hyderabad,09:00,40,20,516,Yes,Clear,Yes
2025-02-26,Wednesday,Mumbai,Bangalore,21:00,40,35,662,No,Clear,No
2025-06-07,Saturday,Chennai,Mumbai,12:00,40,31,716,No,Rainy,No
2025-06-20,Friday,Chennai,Hyderabad,21:00,40,29,697,No,Rainy,No
2025-03-04,Tuesday,Hyderabad,Chennai,15:00,40,19,622,No,Cloudy,No
2025-04-14,Monday,Bangalore,Pune,12:00,40,38,653,Yes,Clear,No
2025-04-29,Tuesday,Hyderabad,Chennai,21:00,40,22,617,No,Cloudy,No
2025-05-26,Monday,Chennai,Pune,06:00,40,30,748,No,Rainy,No
2025-03-22,Saturday,Bangalore,Mumbai,15:00,40,10,535,No,Clear,No
2025-04-05,Saturday,Bangalore,Pune,09:00,40,22,660,No,Cloudy,No
2025-02-24,Monday,Mumbai,Pune,09:00,40,19,648,No,Rainy,No
2025-03-25,Tuesday,Pune,Mumbai,06:00,40,13,603,Yes,Clear,No
2025-04-20,Sunday,Mumbai,Chennai,21:00,40,17,519,No,Clear,Yes
2025-03-16,Sunday,Chennai,Pune,21:00,40,23,540,No,Clear,Yes
2025-01-10,Friday,Pune,Chennai,06:00,40,22,635,No,Clear,No
2025-01-28,Tuesday,Chennai,Pune,18:00,40,19,530,No,Clear,No
2025-01-17,Friday,Mumbai,Hyderabad,09:00,40,22,567,No,Rainy,No
2025-06-26,Thursday,Chennai,Bangalore,15:00,40,28,670,No,Rainy,Yes
2025-03-20,Thursday,Chennai,Mumbai,15:00,40,19,665,No,Clear,No
2025-03-25,Tuesday,Hyderabad,Bangalore,15:00,40,16,507,Yes,Clear,Yes
2025-04-25,Friday,Hyderabad,Bangalore,21:00,40,31,738,Yes,Cloudy,No
2025-05-04,Sunday,Mumbai,Pune,06:00,40,24,670,No,Rainy,No
2025-03-19,Wednesday,Hyderabad,Mumbai,21:00,40,23,527,Yes,Clear,No
2025-01-09,Thursday,Chennai,Mumbai,09:00,40,22,710,No,Cloudy,No
2025-03-24,Monday,Mumbai,Bangalore,12:00,40,17,664,No,Rainy,No
2025-02-17,Monday,Bangalore,Hyderabad,12:00,40,20,537,No,Cloudy,No
2025-01-11,Saturday,Hyderabad,Bangalore,18:00,40,33,611,No,Cloudy,No
2025-04-17,Thursday,Bangalore,Chennai,21:00,40,21,591,No,Cloudy,No
2025-01-01,Wednesday,Bangalore,Mumbai,18:00,40,31,743,No,Clear,No
2025-05-10,Saturday,Chennai,Mumbai,18:00,40,14,667,No,Rainy,No
2025-01-11,Saturday,Mumbai,Hyderabad,18:00,40,22,614,No,Cloudy,Yes
2025-05-31,Saturday,Bangalore,Mumbai,15:00,40,17,542,No,Rainy,No
2025-04-26,Saturday,Chennai,Pune,21:00,40,28,605,No,Clear,No
2025-04-12,Saturday,Chennai,Bangalore,18:00,40,24,581,No,Clear,No
2025-04-12,Saturday,Bangalore,Mumbai,06:00,40,27,641,No,Cloudy,No
2025-01-05,Sunday,Pune,Hyderabad,18:00,40,16,616,No,Cloudy,No
2025-06-19,Thursday,Pune,Hyderabad,06:00,40,20,545,No,Cloudy,No
2025-05-20,Tuesday,Hyderabad,Chennai,21:00,40,25,530,No,Cloudy,No
2025-01-26,Sunday,Hyderabad,Pune,09:00,40,19,681,No,Rainy,Yes
2025-02-11,Tuesday,Chennai,Bangalore,12:00,40,29,564,No,Rainy,No
2025-02-09,Sunday,Bangalore,Chennai,09:00,40,18,576,Yes,Cloudy,No
2025-02-01,Saturday,Pune,Mumbai,18:00,40,35,598,Yes,Rainy,No
2025-04-01,Tuesday,Hyderabad,Mumbai,09:00,40,29,741,No,Cloudy,No
2025-01-23,Thursday,Bangalore,Hyderabad,09:00,40,26,652,No,Rainy,No
2025-06-11,Wednesday,Chennai,Bangalore,12:00,40,31,609,No,Cloudy,Yes
2025-02-12,Wednesday,Hyderabad,Mumbai,18:00,40,33,623,No,Clear,No
2025-06-18,Wednesday,Mumbai,Pune,15:00,40,13,580,No,Cloudy,Yes
2025-02-18,Tuesday,Bangalore,Pune,06:00,40,23,706,No,Cloudy,No
2025-01-02,Thursday,Chennai,Mumbai,06:00,40,29,696,Yes,Clear,No
2025-02-04,Tuesday,Mumbai,Pune,18:00,40,10,458,No,Rainy,No
2025-06-13,Friday,Chennai,Hyderabad,12:00,40,15,551,No,Cloudy,Yes
2025-06-20,Friday,Hyderabad,Pune,15:00,40,23,534,No,Cloudy,No
2025-05-16,Friday,Chennai,Bangalore,15:00,40,10,522,No,Cloudy,No
2025-03-25,Tuesday,Hyderabad,Chennai,09:00,40,11,484,No,Rainy,No
2025-01-25,Saturday,Chennai,Pune,12:00,40,28,560,No,Clear,No
2025-03-01,Saturday,Bangalore,Pune,12:00,40,9,585,No,Rainy,No
2025-05-28,Wednesday,Pune,Hyderabad,18:00,40,34,580,No,Clear,No
2025-03-21,Friday,Mumbai,Chennai,21:00,40,11,456,No,Rainy,Yes
2025-01-28,Tuesday,Mumbai,Chennai,15:00,40,18,530,No,Cloudy,No
2025-06-01,Sunday,Pune,Bangalore,06:00,40,28,719,No,Clear,No
2025-01-27,Monday,Bangalore,Mumbai,09:00,40,34,674,No,Clear,Yes
2025-01-02,Thursday,Pune,Hyderabad,18:00,40,17,500,No,Clear,No
2025-04-21,Monday,Hyderabad,Mumbai,09:00,40,22,661,No,Cloudy,No
2025-04-16,Wednesday,Pune,Hyderabad,12:00,40,18,655,No,Clear,No
2025-06-04,Wednesday,Mumbai,Chennai,06:00,40,32,592,No,Clear,No
2025-05-28,Wednesday,Hyderabad,Chennai,21:00,40,16,498,No,Rainy,Yes
2025-06-25,Wednesday,Mumbai,Bangalore,09:00,40,30,603,No,Clear,No
2025-01-29,Wednesday,Bangalore,Mumbai,06:00,40,35,669,No,Cloudy,Yes
2025-03-25,Tuesday,Mumbai,Pune,21:00,40,16,642,No,Cloudy,No
2025-02-07,Friday,Hyderabad,Mumbai,12:00,40,32,685,Yes,Rainy,No
2025-03-12,Wednesday,Mumbai,Chennai,12:00,40,40,734,Yes,Cloudy,Yes
2025-03-16,Sunday,Hyderabad,Mumbai,06:00,40,20,696,No,Clear,Yes
2025-01-04,Saturday,Mumbai,Chennai,18:00,40,24,571,No,Cloudy,No
2025-06-26,Thursday,Chennai,Mumbai,15:00,40,16,679,No,Cloudy,Yes
2025-03-02,Sunday,Mumbai,Pune,09:00,40,13,533,No,Rainy,No
2025-04-05,Saturday,Pune,Hyderabad,21:00,40,23,531,Yes,Rainy,No
2025-05-26,Monday,Bangalore,Hyderabad,12:00,40,31,697,No,Clear,No
2025-06-07,Saturday,Pune,Bangalore,21:00,40,11,652,No,Rainy,Yes
2025-05-22,Thursday,Mumbai,Hyderabad,06:00,40,24,584,No,Clear,Yes
2025-06-28,Saturday,Chennai,Hyderabad,21:00,40,20,597,No,Rainy,No
2025-05-01,Thursday,Pune,Bangalore,09:00,40,34,631,No,Cloudy,No
2025-05-17,Saturday,Chennai,Mumbai,09:00,40,11,490,No,Rainy,Yes
2025-03-01,Saturday,Mumbai,Chennai,09:00,40,11,629,No,Rainy,No
2025-05-21,Wednesday,Mumbai,Bangalore,09:00,40,11,520,No,Clear,No
2025-01-03,Friday,Pune,Mumbai,06:00,40,23,538,No,Rainy,No
2025-03-29,Saturday,Hyderabad,Chennai,06:00,40,29,556,No,Rainy,No
2025-05-02,Friday,Chennai,Hyderabad,21:00,40,26,614,No,Rainy,Yes
2025-01-26,Sunday,Bangalore,Hyderabad,18:00,40,21,697,No,Cloudy,No
2025-04-26,Saturday,Pune,Bangalore,06:00,40,29,594,No,Rainy,No
2025-02-14,Friday,Hyderabad,Bangalore,21:00,40,22,585,Yes,Clear,Yes
2025-04-28,Monday,Bangalore,Mumbai,09:00,40,36,673,No,Clear,Yes
2025-06-10,Tuesday,Chennai,Mumbai,09:00,40,10,493,No,Clear,No
2025-04-06,Sunday,Bangalore,Hyderabad,21:00,40,37,639,No,Cloudy,Yes
2025-01-19,Sunday,Hyderabad,Mumbai,06:00,40,15,608,No,Rainy,No
2025-05-23,Friday,Pune,Hyderabad,15:00,40,29,653,Yes,Rainy,No
2025-02-14,Friday,Pune,Mumbai,12:00,40,34,673,No,Rainy,Yes
2025-03-17,Monday,Mumbai,Pune,06:00,40,14,483,No,Clear,No
2025-02-28,Friday,Pune,Chennai,18:00,40,32,573,No,Rainy,No
2025-05-13,Tuesday,Hyderabad,Bangalore,09:00,40,29,684,No,Clear,No
2025-01-19,Sunday,Hyderabad,Chennai,12:00,40,23,560,No,Clear,Yes
2025-01-12,Sunday,Mumbai,Pune,09:00,40,15,634,Yes,Clear,No
2025-04-24,Thursday,Bangalore,Mumbai,21:00,40,20,617,No,Clear,No
2025-02-12,Wednesday,Chennai,Pune,06:00,40,36,765,Yes,Clear,No
2025-01-08,Wednesday,Bangalore,Pune,09:00,40,9,493,No,Rainy,No
2025-05-04,Sunday,Bangalore,Mumbai,18:00,40,33,719,No,Clear,No
2025-01-07,Tuesday,Hyderabad,Pune,12:00,40,26,695,No,Clear,No
2025-03-16,Sunday,Chennai,Pune,09:00,40,33,638,Yes,Clear,No
2025-05-06,Tuesday,Pune,Chennai,09:00,40,37,665,Yes,Cloudy,No
2025-04-08,Tuesday,Mumbai,Chennai,18:00,40,13,634,No,Clear,Yes
2025-03-08,Saturday,Hyderabad,Mumbai,12:00,40,26,600,No,Clear,No
2025-05-16,Friday,Hyderabad,Mumbai,15:00,40,35,643,No,Clear,No
2025-05-11,Sunday,Hyderabad,Pune,12:00,40,15,675,No,Cloudy,No
2025-05-28,Wednesday,Mumbai,Chennai,18:00,40,22,571,No,Rainy,No
2025-04-16,Wednesday,Pune,Mumbai,18:00,40,34,732,No,Clear,No
2025-05-15,Thursday,Hyderabad,Bangalore,06:00,40,26,665,Yes,Clear,No
2025-02-01,Saturday,Pune,Chennai,12:00,40,30,595,No,Cloudy,No
2025-05-21,Wednesday,Mumbai,Pune,09:00,40,16,615,No,Cloudy,No
2025-06-15,Sunday,Bangalore,Mumbai,12:00,40,34,743,No,Rainy,Yes
2025-03-17,Monday,Hyderabad,Pune,15:00,40,26,624,No,Clear,Yes
2025-05-16,Friday,Mumbai,Bangalore,06:00,40,16,554,No,Cloudy,Yes
2025-06-11,Wednesday,Mumbai,Bangalore,12:00,40,11,502,No,Cloudy,No
2025-04-14,Monday,Hyderabad,Pune,12:00,40,35,746,No,Clear,Yes
2025-01-22,Wednesday,Mumbai,Pune,12:00,40,26,677,No,Cloudy,No
2025-05-16,Friday,Pune,Chennai,09:00,40,35,645,No,Cloudy,Yes
2025-03-26,Wednesday,Hyderabad,Mumbai,18:00,40,20,509,No,Clear,No
2025-03-16,Sunday,Bangalore,Pune,09:00,40,38,639,No,Clear,Yes
2025-05-15,Thursday,Chennai,Pune,21:00,40,17,667,Yes,Rainy,Yes
2025-06-03,Tuesday,Mumbai,Pune,21:00,40,29,595,No,Clear,No
2025-03-03,Monday,Pune,Chennai,21:00,40,26,587,No,Cloudy,Yes
2025-01-11,Saturday,Mumbai,Chennai,21:00,40,34,764,Yes,Clear,No
2025-03-25,Tuesday,Mumbai,Chennai,15:00,40,33,699,No,Cloudy,No
2025-01-03,Friday,Bangalore,Hyderabad,09:00,40,20,699,No,Clear,No
2025-04-17,Thursday,Bangalore,Hyderabad,18:00,40,26,650,No,Clear,Yes
2025-06-13,Friday,Mumbai,Hyderabad,21:00,40,37,743,No,Rainy,Yes
2025-06-24,Tuesday,Hyderabad,Mumbai,12:00,40,13,544,No,Cloudy,Yes
2025-06-04,Wednesday,Bangalore,Chennai,18:00,40,30,609,No,Rainy,Yes
2025-04-12,Saturday,Pune,Mumbai,12:00,40,25,710,No,Rainy,Yes
2025-02-10,Monday,Hyderabad,Bangalore,06:00,40,23,534,No,Cloudy,No
2025-01-24,Friday,Chennai,Bangalore,21:00,40,28,550,No,Rainy,Yes
2025-04-04,Friday,Bangalore,Pune,09:00,40,35,765,No,Cloudy,No
2025-01-12,Sunday,Pune,Chennai,06:00,40,10,460,No,Cloudy,No
2025-02-19,Wednesday,Bangalore,Hyderabad,12:00,40,34,609,No,Rainy,Yes
2025-06-25,Wednesday,Mumbai,Chennai,12:00,40,18,555,No,Clear,Yes
2025-03-29,Saturday,Chennai,Bangalore,15:00,40,13,589,No,Clear,No
2025-06-10,Tuesday,Mumbai,Pune,18:00,40,26,597,No,Clear,No
2025-03-16,Sunday,Bangalore,Chennai,09:00,40,30,637,No,Rainy,Yes
2025-03-18,Tuesday,Hyderabad,Mumbai,21:00,40,12,471,No,Rainy,No
2025-02-24,Monday,Hyderabad,Pune,18:00,40,26,706,No,Clear,Yes
2025-06-27,Friday,Bangalore,Chennai,18:00,40,10,523,No,Rainy,No
2025-05-27,Tuesday,Hyderabad,Chennai,21:00,40,15,578,No,Cloudy,No
2025-06-03,Tuesday,Pune,Mumbai,18:00,40,31,630,No,Cloudy,No
2025-05-22,Thursday,Pune,Mumbai,06:00,40,39,743,No,Cloudy,Yes
2025-04-09,Wednesday,Pune,Bangalore,09:00,40,38,735,No,Clear,Yes
2025-06-08,Sunday,Hyderabad,Bangalore,09:00,40,24,664,Yes,Clear,Yes
2025-05-24,Saturday,Bangalore,Mumbai,18:00,40,19,525,No,Rainy,No
2025-04-28,Monday,Mumbai,Chennai,21:00,40,27,690,No,Rainy,Yes
2025-02-26,Wednesday,Chennai,Pune,21:00,40,27,535,No,Rainy,Yes
2025-03-30,Sunday,Mumbai,Chennai,09:00,40,19,635,No,Rainy,No
2025-02-07,Friday,Mumbai,Hyderabad,18:00,40,12,660,No,Cloudy,No
2025-05-21,Wednesday,Mumbai,Pune,12:00,40,16,483,No,Clear,No
2025-05-24,Saturday,Mumbai,Pune,06:00,40,33,700,No,Rainy,No
2025-03-22,Saturday,Pune,Hyderabad,06:00,40,22,648,No,Clear,No
2025-02-08,Saturday,Hyderabad,Pune,18:00,40,15,597,No,Clear,No
2025-02-27,Thursday,Bangalore,Chennai,21:00,40,22,526,No,Cloudy,No
2025-01-15,Wednesday,Bangalore,Mumbai,18:00,40,29,630,No,Clear,No
2025-01-07,Tuesday,Bangalore,Chennai,15:00,40,10,611,No,Rainy,No
2025-06-05,Thursday,Bangalore,Pune,06:00,40,26,580,No,Clear,No
2025-05-30,Friday,Mumbai,Pune,21:00,40,32,564,Yes,Rainy,No
2025-05-07,Wednesday,Mumbai,Pune,18:00,40,27,720,No,Clear,Yes
2025-04-14,Monday,Mumbai,Bangalore,18:00,40,17,670,Yes,Clear,No
2025-06-10,Tuesday,Mumbai,Pune,06:00,40,28,736,No,Rainy,No
2025-03-09,Sunday,Bangalore,Mumbai,18:00,40,19,546,No,Cloudy,Yes
2025-04-27,Sunday,Hyderabad,Chennai,09:00,40,15,526,No,Cloudy,No
2025-03-30,Sunday,Mumbai,Chennai,15:00,40,16,522,No,Clear,No
2025-06-23,Monday,Bangalore,Chennai,18:00,40,40,731,Yes,Cloudy,Yes
2025-06-21,Saturday,Chennai,Hyderabad,15:00,40,21,553,No,Rainy,No
2025-02-25,Tuesday,Mumbai,Chennai,21:00,40,14,618,No,Cloudy,Yes
2025-03-24,Monday,Bangalore,Hyderabad,15:00,40,13,575,No,Clear,No
2025-03-12,Wednesday,Chennai,Bangalore,09:00,40,16,616,No,Rainy,Yes
2025-01-28,Tuesday,Hyderabad,Mumbai,21:00,40,14,473,No,Rainy,No
2025-02-11,Tuesday,Bangalore,Mumbai,18:00,40,20,632,No,Clear,Yes
2025-04-18,Friday,Hyderabad,Pune,21:00,40,23,709,No,Rainy,No
2025-04-20,Sunday,Hyderabad,Bangalore,06:00,40,20,604,No,Clear,No
2025-01-08,Wednesday,Chennai,Hyderabad,18:00,40,38,764,No,Rainy,Yes
2025-01-31,Friday,Mumbai,Pune,21:00,40,27,628,Yes,Cloudy,Yes
2025-01-01,Wednesday,Mumbai,Bangalore,06:00,40,34,653,No,Clear,Yes
2025-06-22,Sunday,Hyderabad,Chennai,15:00,40,32,698,No,Rainy,No
2025-04-25,Friday,Bangalore,Pune,15:00,40,32,706,No,Rainy,Yes
2025-02-05,Wednesday,Chennai,Mumbai,15:00,40,27,732,No,Clear,No
2025-06-24,Tuesday,Chennai,Hyderabad,15:00,40,28,572,No,Rainy,Yes
2025-01-10,Friday,Chennai,Bangalore,18:00,40,27,645,No,Clear,No
2025-06-03,Tuesday,Chennai,Pune,21:00,40,32,581,Yes,Rainy,No
2025-03-14,Friday,Chennai,Mumbai,21:00,40,34,579,No,Cloudy,No
2025-06-27,Friday,Mumbai,Chennai,12:00,40,22,624,No,Clear,No
2025-04-10,Thursday,Mumbai,Bangalore,18:00,40,32,657,No,Rainy,Yes
2025-01-20,Monday,Pune,Chennai,21:00,40,27,661,No,Cloudy,No
2025-04-09,Wednesday,Pune,Bangalore,18:00,40,32,599,No,Cloudy,No
2025-02-03,Monday,Chennai,Hyderabad,15:00,40,27,616,No,Clear,No
2025-06-24,Tuesday,Pune,Chennai,15:00,40,15,488,No,Rainy,No
2025-06-28,Saturday,Chennai,Bangalore,21:00,40,22,607,No,Cloudy,No
2025-06-08,Sunday,Chennai,Mumbai,18:00,40,23,583,Yes,Rainy,Yes
2025-03-06,Thursday,Hyderabad,Mumbai,15:00,40,33,612,No,Clear,Yes
2025-06-13,Friday,Hyderabad,Bangalore,21:00,40,33,621,No,Rainy,No
2025-02-19,Wednesday,Pune,Chennai,12:00,40,35,622,No,Cloudy,Yes
2025-05-17,Saturday,Chennai,Mumbai,09:00,40,28,583,No,Cloudy,No
2025-04-14,Monday,Pune,Bangalore,21:00,40,29,571,No,Rainy,No
2025-02-27,Thursday,Pune,Chennai,18:00,40,30,675,No,Cloudy,No
2025-05-13,Tuesday,Chennai,Mumbai,18:00,40,22,583,No,Rainy,No
2025-03-08,Saturday,Hyderabad,Chennai,09:00,40,32,683,No,Rainy,Yes
2025-06-03,Tuesday,Mumbai,Bangalore,06:00,40,20,522,Yes,Rainy,No
2025-04-04,Friday,Hyderabad,Mumbai,12:00,40,24,571,Yes,Cloudy,No
2025-01-28,Tuesday,Hyderabad,Bangalore,12:00,40,25,711,No,Clear,No
2025-05-15,Thursday,Bangalore,Hyderabad,15:00,40,33,603,No,Cloudy,Yes
2025-06-28,Saturday,Bangalore,Pune,06:00,40,29,688,Yes,Cloudy,Yes
2025-01-16,Thursday,Pune,Bangalore,15:00,40,35,616,Yes,Cloudy,Yes
2025-02-05,Wednesday,Chennai,Mumbai,15:00,40,33,758,Yes,Cloudy,No
2025-04-26,Saturday,Pune,Mumbai,12:00,40,36,710,No,Clear,Yes
2025-03-28,Friday,Chennai,Pune,21:00,40,20,682,No,Cloudy,No
2025-06-07,Saturday,Chennai,Hyderabad,18:00,40,15,481,Yes,Rainy,No
2025-02-04,Tuesday,Bangalore,Chennai,06:00,40,20,518,Yes,Cloudy,No
2025-03-02,Sunday,Hyderabad,Chennai,12:00,40,24,643,No,Clear,Yes
2025-01-09,Thursday,Pune,Bangalore,21:00,40,30,622,No,Rainy,No
2025-03-19,Wednesday,Chennai,Mumbai,15:00,40,22,566,No,Rainy,No
2025-04-19,Saturday,Mumbai,Pune,21:00,40,32,593,No,Rainy,No
2025-04-04,Friday,Pune,Bangalore,12:00,40,35,619,No,Clear,No
2025-05-20,Tuesday,Bangalore,Hyderabad,09:00,40,16,640,No,Clear,Yes
2025-03-20,Thursday,Pune,Chennai,06:00,40,26,592,No,Clear,No
2025-04-17,Thursday,Chennai,Mumbai,09:00,40,7,477,No,Rainy,No
